label,frame,time_ns,global_rms,core_rms,background_rms,core_to_background_rms,core_energy_fraction,core_count,centroid_x_nm,centroid_y_nm,centroid_z_nm,dx_nm,dy_nm,dz_nm,displacement_nm
srcZ_100GHz,15,0.15,0.09722623671527028,0.45041620204966054,0.09631798629790377,4.676345710307518,0.019487086139700353,992,25.005475755120884,25.027186175062987,25.184986281613188,0.005482697117081159,0.027187504055710576,0.13452102052498205,0.1373503742533655
srcZ_100GHz,16,0.16,0.10042594242667222,0.6086005168858651,0.09878214316999046,6.161037788363708,0.033347144415785755,1006,25.005056673056345,25.019585713214948,25.455081976609765,0.005063615052542048,0.0195870422076716,0.4046167155215592,0.40512217774308507
srcZ_100GHz,17,0.17,0.10455910734470225,0.7875159582473151,0.10187691729975504,7.730072514171066,0.05150872987497075,1039,25.007465458798546,25.020275096458516,25.57803220976779,0.007472400794743095,0.020276425451239533,0.5275669486795849,0.5280093328169538
srcZ_100GHz,18,0.18,0.10920879540129586,0.9571548626076354,0.10537923934813544,9.082954750181266,0.0697485261550499,1063,25.00065333922975,25.017281915525956,25.74173014996159,0.0006602812259473012,0.017283244518679908,0.6912648888733841,0.6914812311997498
srcZ_100GHz,19,0.19,0.11439571693376444,1.1010500981462665,0.10952850858202329,10.052634810796464,0.08411636165797087,1072,24.989207246158315,25.01578465075651,25.892139323372128,-0.010785811845487103,0.015785979749232126,0.8416740622839214,0.8418911794378937
srcZ_100GHz,20,0.2,0.11948620289855995,1.2216719874217397,0.11372564469548854,10.742273571566773,0.09492040003237838,1076,24.9760898552124,24.9961542808153,26.119119668610463,-0.023903202791402123,-0.0038443901919755774,1.0686544075222564,1.068928615556895
srcZ_100GHz,21,0.21,0.1248204843797683,1.323639320379816,0.11833018233776892,11.185982259382808,0.1021065121156297,1099,24.972990892846493,24.981351805988968,26.392315556239954,-0.027002165157309577,-0.018646865018308034,1.3418502951517475,1.342251480571739
srcZ_100GHz,22,0.22,0.12996233224586118,1.4070751391503238,0.12290732669886187,11.448260872175926,0.10643523792376658,1121,24.97342754713569,24.963552431632408,26.57209211174581,-0.026565510868113762,-0.03644623937486813,1.5216268506576043,1.5222950855121464
srcZ_100GHz,23,0.23,0.1348655830327926,1.4747945811149206,0.12739130151296246,11.576886047944612,0.1085792022495023,1128,24.98155789674924,24.95339005031123,26.755725022141956,-0.018435161254561905,-0.04660862069604477,1.7052597610537497,1.7059962108289577
srcZ_100GHz,24,0.24,0.13864851559001504,1.5265959765310633,0.1308543798652233,11.666372788617535,0.11007878486988844,1129,24.986369354363354,24.951823609890422,27.003641188842433,-0.01362370364044807,-0.04817506111685432,1.953175927754227,1.9538174547723441
srcZ_100GHz,25,0.25,0.14170059708854743,1.5678064064716972,0.13365403028527792,11.730333931010476,0.11115457885031359,1142,24.993432550944192,24.958733358679925,27.407242675784424,-0.006560507059610643,-0.041265312327350756,2.356777414696218,2.357147778285558
srcZ_100GHz,26,0.26,0.14421027659176666,1.6016489800598355,0.1359562933610683,11.780616700149572,0.11200260193796588,1135,25.000348549477707,24.974366468169297,27.811143890447298,0.0003554914739041237,-0.02563220283797918,2.7606786293590915,2.7607976439421464
srcZ_100GHz,27,0.27,0.14668867172392758,1.6286388099344253,0.13829857417654218,11.776251632612063,0.11192890519116686,1154,24.999236945188574,24.992805918042187,28.161184041553618,-0.0007561128152282492,-0.007192752965089255,3.1107187804654117,3.1107271880610208
srcZ_100GHz,28,0.28,0.14912236724001823,1.6475312345845252,0.14067982209074922,11.711212099214498,0.11083261591727657,1158,25.000653206994315,25.003531807441608,28.464179737326855,0.0006601489905122548,0.0035331364343313965,3.413714476238649,3.413716368436468
srcZ_100GHz,29,0.29,0.15138433471265628,1.6602635632389922,0.14294366187651839,11.614810628492277,0.10921393345924793,1176,25.009374391446404,25.01374091925192,28.828965710510197,0.009381333442600948,0.013742248244643207,3.7785004494219905,3.7785370853130664
srcZ_100GHz,30,0.3,0.15322121888195225,1.6685846107800368,0.14480245195758976,11.523179257135354,0.10768234148103503,1183,25.01761891288245,25.023382238619767,29.369992309604562,0.01762585487864854,0.023383567612491163,4.319527048516356,4.319626301528746
srcZ_100GHz,31,0.31,0.1547074479724798,1.674802411745017,0.1463110571178992,11.446861534158975,0.1064119886528931,1168,25.0233240992196,25.02819547512812,29.816099581088437,0.023331041215797654,0.028196804120842245,4.765634320000231,4.765774844577837
srcZ_100GHz,32,0.32,0.15574218868754974,1.6792791803495717,0.1473594443643492,11.395802879098268,0.10556479495663465,1169,25.012919426365666,25.02288118075587,30.14537110085154,0.012926368361863894,0.022882509748594515,5.094905839763335,5.0949736227291655
srcZ_100GHz,33,0.33,0.15607872340788884,1.6810197110940865,0.1476974079948446,11.38151125274157,0.10532805190735475,1165,24.991300227068958,25.014759263727413,30.48899372070776,-0.008692830934844409,0.014760592720136856,5.438528459619555,5.438555437475926
srcZ_100GHz,34,0.34,0.15590343732916329,1.6819938927571487,0.1475019017438943,11.40320140195598,0.10568742008969682,1181,24.96712151288347,24.998006308672053,31.01016569480643,-0.03287154512033297,-0.0019923623352227082,5.9597004337182256,5.959791419810552
srcZ_100GHz,35,0.35000000000000003,0.15552194316421364,1.6827326936495821,0.14709057367094833,11.4401123855426,0.10629987799943796,1197,24.95589483015215,24.97486398075875,31.53180566412718,-0.04409822785165218,-0.02513469024852455,6.481340403038974,6.481539155665031
srcZ_100GHz,36,0.36,0.15551636332920712,1.6833808657247429,0.14707792781158255,11.44550301171822,0.10638941907312327,1193,24.956032100231045,24.965831125416088,31.83083954447543,-0.043960957772757325,-0.034167545591188286,6.780374283387225,6.780602879523239
srcZ_100GHz,37,0.37,0.15567614722549108,1.6834313648635482,0.14724649765518547,11.432742996751774,0.10617750789891053,1195,24.973031082162315,24.9675074695663,32.06906728235478,-0.02696197584148763,-0.03249120144097617,7.018602021266574,7.018729013093438
srcZ_100GHz,38,0.38,0.1555979526912325,1.6823789944665595,0.14717468582801074,11.431170958520665,0.10615140977515,1188,24.985953375048915,24.981398959566853,32.54323754329873,-0.014039682954887667,-0.01859971144042305,7.492772282210524,7.492808521177185
srcZ_100GHz,39,0.39,0.15537245725609988,1.6822412685362107,0.14693748043685464,11.448687316093881,0.10644232339138196,1206,24.99356807699715,24.996788999491567,33.2382819765722,-0.006424981006652786,-0.003209671515708834,8.187816715483997,8.187819865430074
srcZ_100GHz,40,0.4,0.1552932262767216,1.6830594447968779,0.14684510231180875,11.46146121525452,0.10665463499665372,1205,25.00597241642656,25.001934628569778,33.69543637537638,0.00597935842275632,0.0019359575625017555,8.644971114288175,8.644973398891159
srcZ_100GHz,41,0.41000000000000003,0.15529747906403246,1.683516376171376,0.14684484365868122,11.464593064530458,0.1067067093633374,1205,25.023346116880692,25.001860242393256,33.85933918620649,0.02335305887688932,0.0018615713859801986,8.808873925118284,8.808905077217926
srcZ_100GHz,42,0.42,0.1552090974066708,1.6827338114897603,0.14675944333607344,11.465932094307316,0.10672897637422284,1229,25.038760612195304,25.004751553061986,34.04246919264582,0.038767554191501574,0.004752882054710028,8.992003931557612,8.992088757251752
srcZ_100GHz,43,0.43,0.15511359152229018,1.6824087799725165,0.1466617321679668,11.471354900170617,0.1068191686017372,1230,25.047016385552304,25.013774681002023,34.5011398886008,0.04702332754850147,0.013776009994746374,9.45067462751259,9.450801653134794
srcZ_100GHz,44,0.44,0.15525051446300211,1.6824660567143208,0.14680607314740485,11.460466318889903,0.10663809420983977,1216,25.03298840074565,25.026515518947328,34.92918998792445,0.03299534274184879,0.02651684794005149,9.878724726836246,9.87881541807889
srcZ_100GHz,45,0.45,0.15517486203875486,1.6830953667991921,0.1467194345075851,11.47152299521833,0.10682196475265568,1140,25.025421870224708,25.03735168543622,34.97338085893149,0.025428812220905428,0.037353014428944675,9.922915597843286,9.923018484014804
srcZ_100GHz,46,0.46,0.15448476155474208,1.6824681174889962,0.14599527583671612,11.524127118816505,0.10769814947603577,1018,25.02337187771013,25.02163641560241,34.71038663978279,0.023378819706326937,0.021637744595132347,9.659921378694584,9.659973902851016
srcZ_100GHz,47,0.47000000000000003,0.15374330979800538,1.6819507041805721,0.1452152151140199,11.582468840196531,0.10867256600833725,914,25.004517380245126,25.008920180532748,34.41034684607324,0.004524322241323375,0.00892150952547155,9.359881584985033,9.359886930287454
srcZ_100GHz,48,0.48,0.15315099848072541,1.682722507010404,0.144579239275066,11.63875612742005,0.10961530348511683,867,24.984769039110464,25.01893955275231,34.17482443618015,-0.015224018893338354,0.018940881745034943,9.124359175091946,9.12439153499219
srcZ_100GHz,49,0.49,0.15275426682156865,1.683684533287149,0.14414832823474044,11.68022240636276,0.11031144998333733,839,24.97429475050132,25.02675416828257,33.86386018448209,-0.02569830750248414,0.026755497275292583,8.813394923393886,8.813473000772628
srcZ_100GHz,50,0.5,0.15240309177243155,1.683970678477425,0.14377275023669514,11.712724947565377,0.11085807778552155,811,24.976830217523357,25.026501094214364,33.52082633961578,-0.023162840480445368,0.026502423207087844,8.470361078527574,8.470434209428097
srcZ_1100GHz,0,0.0,0.0,0.0,0.0,nan,nan,908,24.999993058003803,24.999998671007276,25.050465261088206,0.0,0.0,0.0,0.0
srcZ_1100GHz,1,0.01,0.009897200137733814,0.011779987922640012,0.009895326077887337,1.1904598019224701,0.0012863253660031328,909,24.99992063238179,25.00016249345677,25.047421180628003,-7.242562201170699e-05,0.00016382244949397773,-0.0030440804602029914,0.003049345686187718
srcZ_1100GHz,2,0.02,0.016326637390172153,0.023141592024989027,0.016319149424582798,1.4180636148921497,0.0018242267496797883,911,24.99966233973241,24.999347786927476,25.04263870667658,-0.0003307182713925272,-0.0006508840797998516,-0.007826554411625608,0.007860532972929128
srcZ_1100GHz,3,0.03,0.02179424491427736,0.040678550256316275,0.02176963297773721,1.868591459392831,0.0031632471681116267,919,25.00077244393246,24.998438316543563,25.043335793351062,0.0007793859286557847,-0.001560354463713054,-0.0071294677371440685,0.007339717889210324
srcZ_1100GHz,4,0.04,0.02601174745800709,0.0626138112005247,0.025955016613138843,2.412397269236522,0.005261227355094858,908,25.001559802738118,24.998725410202717,25.034060019750655,0.001566744734315506,-0.001273260804559584,-0.0164052413375515,0.016528999530589915
srcZ_1100GHz,5,0.05,0.029751513649258595,0.10646321063800515,0.02959148544870453,3.597764999751506,0.011626977577466549,888,25.00200885815157,24.999819808370766,25.019292798948182,0.002015800147766811,-0.00017886263650979117,-0.031172462140023782,0.031238083135008334
srcZ_1100GHz,6,0.06,0.033318891881101,0.1825702208265242,0.03287650573288123,5.553212446294976,0.02726243428867058,893,25.00201991692334,25.000348288886244,24.97466079842226,0.0020268589195389097,0.00034961787896747865,-0.0758044626659462,0.07583236083502769
srcZ_1100GHz,7,0.07,0.03716906614095376,0.2960991087311759,0.036098671637030094,8.202493202753667,0.05762311733364362,911,25.001914828851493,25.00115157963445,24.886007513846504,0.0019217708476908513,0.0011529086271728772,-0.16445774724170192,0.16447301611300608
srcZ_1100GHz,8,0.08,0.04204371254023712,0.44421761792269976,0.039874082242662166,11.140510149407815,0.10136202778725735,856,25.001840068510926,25.001211842570374,24.75186288013779,0.0018470105071237697,0.001213171563097859,-0.2986023809504168,0.2986105576537989
srcZ_1100GHz,9,0.09,0.0483154563251047,0.6181510731326163,0.04460081818940758,13.85963527636413,0.14862878659603632,868,25.002041367946518,25.00202193846345,24.565914921754764,0.0020483099427153206,0.0020232674561739827,-0.4845503393334418,0.4845588927395454
srcZ_1100GHz,10,0.1,0.05574941742014318,0.8015652729207378,0.05026823759412618,15.945760410235673,0.18770808057563734,825,25.001348112550364,25.00323086633872,24.3273209043416,0.001355054546561263,0.003232195331442256,-0.7231443567466052,0.7231528496479469
srcZ_1100GHz,11,0.11,0.06411286100312534,0.9804833507695212,0.056925369529607986,17.22401380740362,0.21236159594291826,845,25.00059534465969,25.00344629822534,24.05959033986199,0.0006022866558872408,0.0034476272180654632,-0.9908749212262151,0.9908811020489333
srcZ_1100GHz,12,0.12,0.0729956395570811,1.1405464442595938,0.0644279762826789,17.702658224983285,0.22167563555200703,823,24.99923210189845,25.003151775940573,23.7648454329801,-0.0007609561053527614,0.003153104933296902,-1.285619828108107,1.2856239199507893
srcZ_1100GHz,13,0.13,0.08166147734519637,1.2681802924316279,0.07220118362865896,17.564536046307232,0.21898450371645464,799,24.99865889414524,25.002754738928832,23.423784984966993,-0.0013341638585622206,0.002756067921556138,-1.6266802761212134,1.6266831580321277
srcZ_1100GHz,14,0.14,0.08965653472814084,1.363186116036913,0.0797292367339807,17.09769429481972,0.20990957948159966,790,24.998229584374556,25.003049019439207,23.05846038890931,-0.0017634736292464481,0.0030503484319304164,-1.9920048721788959,1.9920079882493587
srcZ_1100GHz,15,0.15,0.09675977397225362,1.4346670114706532,0.08660459304272519,16.56571506274361,0.19961739454272692,790,24.998117645487117,25.004491951904626,22.68103289773228,-0.0018754125166857705,0.004493280897349905,-2.3694323633559264,2.3694373659718844
srcZ_1100GHz,16,0.16,0.10292288474782277,1.4914408831127124,0.0926345530251487,16.1002653373608,0.19066634242315045,773,24.99776838556963,25.005750068499193,22.266410627601697,-0.002224672434174124,0.0057513974919167765,-2.784054633486509,2.7840614630388907
srcZ_1100GHz,17,0.17,0.10825306030606154,1.5376608359583175,0.09788027500399402,15.709608865479517,0.18320047245280574,773,24.997095628592373,25.00677297210638,21.847999330980887,-0.002897429411429897,0.006774301099103042,-3.2024659301073193,3.2024744057916705
srcZ_1100GHz,18,0.18,0.11286327133779606,1.5770716798914557,0.10241731050277707,15.398487542286057,0.17728967597929807,760,24.996710263467776,25.007222691547526,21.39867208499197,-0.0032827945360267563,0.0072240205402493984,-3.6517931760962377,3.6518017969484298
srcZ_1100GHz,19,0.19,0.11691642802074567,1.6092816555824807,0.10643406481986532,15.119986804094296,0.17202790204174861,750,24.99766134517291,25.00796938190688,20.91721574890517,-0.002331712830891064,0.007970710899602551,-4.133249512183035,4.133257855382152
srcZ_1100GHz,20,0.2,0.12050295524219762,1.6354912667118031,0.11001456614202879,14.866133859041758,0.16725800476999572,733,24.997726082854214,25.00875145744467,20.43315925466332,-0.0022669751495882906,0.008752786437394633,-4.6173060064248865,4.617314859029443
srcZ_1100GHz,21,0.21,0.12395046660031381,1.6578059654192663,0.1134898146625287,14.60753081982633,0.16242650993400998,747,24.99752874914551,25.006667301057558,19.924228232409487,-0.002464308858293407,0.006668630050281621,-5.1262370286787196,5.126241958554212
srcZ_1100GHz,22,0.22,0.1270193409779582,1.6734085667688063,0.11663445489928641,14.347463347891418,0.1575977867746232,728,24.999973874104167,25.00251360162647,19.39058800897984,-1.9183899635066837e-05,0.00251493061919561,-5.659877252108366,5.659877810887598
srcZ_1100GHz,23,0.23,0.1298276286770783,1.685316449513136,0.11953745459270734,14.098647618484195,0.15300813392791293,725,25.004974439972454,25.001224264806098,18.8143916652665,0.004981381968651277,0.0012255937988214782,-6.236073595821708,6.236075705822626
srcZ_1100GHz,24,0.24,0.13213211455469134,1.6920663072538547,0.12195374478164325,13.874656414064853,0.14890313233996455,703,25.007454464768507,25.001055411031988,18.237482331759114,0.007461406764704748,0.0010567400247118997,-6.812982929329092,6.812987097053686
srcZ_1100GHz,25,0.25,0.13395556464529523,1.696504654940832,0.12387366955964008,13.695441985143056,0.14563791106947624,691,25.00758661562488,24.998259646429958,17.628211828833837,0.007593557621078162,-0.0017390245773185597,-7.422253432254369,7.4222575203866095
srcZ_1100GHz,26,0.26,0.13515979882060208,1.6973986422013594,0.12516509491796848,13.561277953041234,0.14320509708327533,677,25.00945821374152,24.994674333954016,17.023200598060424,0.009465155737718334,-0.005324337053259853,-8.027264663027783,8.027272009097034
srcZ_1100GHz,27,0.27,0.13580435926250883,1.696654061375043,0.1258706050937396,13.47935095816449,0.14172453114367348,686,25.01176137258956,24.992668602404898,16.352740958598435,0.011768314585758333,-0.007330068602378503,-8.697724302489771,8.697735352679747
srcZ_1100GHz,28,0.28,0.13593046989095406,1.6940727821056734,0.12603834112872705,13.440932076180388,0.14103157043104994,670,25.009628729562227,24.988944318115642,15.659331309206667,0.009635671558424264,-0.011054352891633812,-9.391133951881539,9.391145401231226
srcZ_1100GHz,29,0.29,0.135789202598895,1.6919553604284474,0.12591171273926693,13.43763279538642,0.14097210149162448,632,25.007777519542024,24.983708182890222,14.95127769560975,0.007784461538221876,-0.016290488117054025,-10.099187565478456,10.099203704280807
srcZ_1100GHz,30,0.3,0.13545397619348173,1.6895901988127944,0.1255787306288031,13.454429666175214,0.1412749282664634,606,25.00769094180329,24.980850017368294,14.220061051825164,0.007697883799487215,-0.019148653638982438,-10.830404209263042,10.830423872793428
srcZ_1100GHz,31,0.31,0.13501723530005058,1.6879940647367646,0.12512667157347906,13.4902818360793,0.14192184790941814,613,25.003382628002285,24.978500785187805,13.487364907142098,0.0033895699984825,-0.021497885819471207,-11.563100353946108,11.563120834952304
srcZ_1100GHz,32,0.32,0.13445789305288336,1.6867095010683781,0.12453817850754197,13.543714235118927,0.14288736514033804,619,25.001369786128315,24.975785947009935,12.747426702546175,0.001376728124512283,-0.024212723997340646,-12.303038558542031,12.30306246120679
srcZ_1100GHz,33,0.33,0.1337876110414601,1.6852765662400042,0.12383127899555313,13.609457803472447,0.14407758312631658,634,24.9992327602941,24.976032138538457,12.007165322120995,-0.0007602977097036501,-0.02396653246881897,-13.04329993896721,13.04332197987128
srcZ_1100GHz,34,0.34,0.13296462732229905,1.6837931682940213,0.12295932417299248,13.69390389560924,0.1456099636451765,658,24.995119473944772,24.975150332358425,11.302233550735012,-0.004873584059030378,-0.02484833864885161,-13.748231710353194,13.748255029396141
srcZ_1100GHz,35,0.35000000000000003,0.13182825310801594,1.6826772396277023,0.12174248375755746,13.821610892863404,0.14793484974562657,671,24.994264387864533,24.974444015005535,10.726285576344248,-0.005728670139269809,-0.02555465600174145,-14.324179684743958,14.32420362529577
srcZ_1100GHz,36,0.36,0.13027874048524615,1.6816658332352188,0.12007421714849342,14.00522004782705,0.15129276056633456,758,24.99321711092353,24.976807787012643,10.46310892185618,-0.006775947080271294,-0.023190883994633538,-14.587356339232025,14.58737634731798
srcZ_1100GHz,37,0.37,0.1287552452480314,1.6813662958996993,0.11842186213961044,14.19810722041759,0.1548391086476867,803,24.990328505608126,24.981668070323423,10.52581688011727,-0.009664552395676651,-0.018330600683853504,-14.524648380970936,14.524663163231569
srcZ_1100GHz,38,0.38,0.12772733099960223,1.6819294160047786,0.11729507437876738,14.339301329683453,0.15744675220813825,838,24.98735799807283,24.988536801078844,10.739062613251587,-0.012635059930971693,-0.011461869928432122,-14.31140264783662,14.311412815222218
srcZ_1100GHz,39,0.39,0.12714975779447238,1.6840393441644024,0.11663762718275383,14.438216764524563,0.15927926444442103,810,24.985689082869392,24.993023168743537,10.98964483143797,-0.014303975134410507,-0.006975502263738775,-14.060820429650237,14.060829435570504
srcZ_1100GHz,40,0.4,0.12665819584042734,1.684333631146633,0.11609719834856987,14.50796104561968,0.1605740991135392,780,24.98547598902036,24.995555602035672,11.200495692082034,-0.01451706898344085,-0.004443068971603736,-13.849969569006172,13.84997788982173
srcZ_1100GHz,41,0.41000000000000003,0.12618663557566945,1.6821888442485222,0.1156104739038137,14.550488268459828,0.1613647327956506,761,24.98658937212713,24.99756244903881,11.414212973301625,-0.01340368587667129,-0.002436221968466157,-13.636252287786581,13.636259092952779
srcZ_1100GHz,42,0.42,0.1260077930578093,1.6819046227837826,0.11541883108859087,14.57218555170447,0.16176842848096604,734,24.987288418914737,24.99849719036496,11.592001625337776,-0.012704639089065495,-0.0015014806423145899,-13.45846363575043,13.45846971602326
srcZ_1100GHz,43,0.43,0.12614010703217426,1.681156705330797,0.11557329078349864,14.546238961734485,0.1612856959203536,695,24.98828536660482,25.00105124664054,11.716869122663558,-0.011707691398981979,0.0010525756332633307,-13.333596138424648,13.333601319994761
srcZ_1100GHz,44,0.44,0.12670877952107623,1.6828043700061488,0.11617257464360761,14.485384137939866,0.16015470260516604,667,24.990132933874747,25.004866928443192,11.807440858708192,-0.009860124129055237,0.0048682574359162345,-13.243024402380014,13.2430289678763
srcZ_1100GHz,45,0.45,0.12752550854582084,1.6865891968114732,0.11701412937024139,14.41355164447688,0.15882188592774418,653,24.99450853698431,25.008745945770713,11.822632935313443,-0.005484521019493371,0.008747274763436508,-13.227832325774763,13.227836354959884
srcZ_1100GHz,46,0.46,0.12811414594268972,1.6885875879460759,0.11762989558687606,14.35508872571397,0.15773891974424917,667,24.9997482684556,25.010691128410876,11.77012874477271,-0.0002447895482013962,0.01069245740360003,-13.280336516315495,13.280340823004131
srcZ_1100GHz,47,0.47000000000000003,0.12824248129522325,1.686287517674024,0.11779973074714938,14.314867334404585,0.15699480232864502,679,25.005298828170286,25.009090960322634,11.660684286622683,0.00530577016648337,0.009092289315358215,-13.389780974465523,13.389785112729815
srcZ_1100GHz,48,0.48,0.12833256873261292,1.682898639958885,0.11794188614601205,14.268880165910325,0.156144967940042,675,25.00890248226824,25.003575918772448,11.502987409300411,0.00890942426443786,0.003577247765171876,-13.547477851787795,13.547481253695212
srcZ_1100GHz,49,0.49,0.12890354462903222,1.6832077781948576,0.11855948673950857,14.197158105897469,0.15482161289258842,661,25.009983534770633,24.995004957895425,11.323007863515661,0.009990476766830625,-0.00499371311185115,-13.727457397572545,13.727461941268162
srcZ_1100GHz,50,0.5,0.12986412557460153,1.6888612191030965,0.11953166709251162,14.128985733931087,0.15356611018282804,704,25.008478709161928,24.985800092722116,11.145156634100513,0.008485651158125052,-0.014198578285160579,-13.905308626987694,13.90531846516574
